year,track_id,track_name,artist_name,album_name,release_date,release_year,explicit,popularity,duration_sec,artist_popularity,artist_genres,duration_min,release_month,years_since_release,genre_group
2020,4nTduFjaTmGysc9WKNuCcs,Vida de Rico,Camilo,Mis Manos,2021-03-04,2021,0,69,184.721,78,"colombian pop, pop urbano",3.078683333333333,3.0,-1,colombian pop
2020,71M1szVbVYZM5M6QlIm6aC,Sueño (con Pablo Alborán),Beret,Prisma,2019-10-25,2019,0,58,185.482,69,,3.0913666666666666,10.0,1,unknown
2020,24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,Roses (Imanbek Remix),2019-10-09,2019,1,74,176.84,66,,2.9473333333333334,10.0,1,unknown
2020,5y7DaS3jAc9eZzcSOoUIwU,Una Locura,Ozuna,ENOC,2020-09-04,2020,0,71,230.693,86,"reggaeton, trap latino, latin, urbano latino",3.844883333333333,9.0,0,reggaeton
2020,5stPVcRqb4qixbafP9e8lt,Hola - Remix,Dalex,Hola (Remix),2019-11-01,2019,0,69,249.52,73,reggaeton,4.158666666666667,11.0,1,reggaeton
2020,5SMNzC4twfxy9c9JVlwfCZ,Sur y Norte,Ñengo Flow,Sur y Norte,2020-05-14,2020,1,56,215.172,82,"reggaeton, trap latino",3.5862,5.0,0,reggaeton
2020,5eEQCfq7MXQr6aHLNRUZLs,Keii,Anuel AA,Keii,2020-02-07,2020,0,65,210.0,87,"reggaeton, trap latino, urbano latino, latin",3.5,2.0,0,reggaeton
2020,4VgYtXCVJ7IbWAZ5ryfvEQ,Muévelo,Nicky Jam,Muévelo,2020-01-08,2020,0,63,194.892,82,"reggaeton, latin",3.2482,1.0,0,reggaeton
2020,7CtbxAGq2P0jtYh6SH9DMR,Agua (with J Balvin),Tainy,The SpongeBob Movie: Sponge On The Run (Original Motion Picture Soundtrack),2021-03-05,2021,0,62,159.665,78,reggaeton,2.6610833333333335,3.0,-1,reggaeton
2020,2l8jcQzLaNZI9QhyHrda9e,Una Mala - Remix,El Completo Rd,Una Mala (Remix),2019-11-25,2019,0,50,184.761,36,dembow,3.07935,11.0,1,dembow
2020,09tYvFOFp1pKxZ8GJVlOXm,Como Se Siente,JHAYCO,Famouz Reloaded,2020-01-24,2020,0,58,219.64,80,"reggaeton, trap latino, urbano latino",3.6606666666666667,1.0,0,reggaeton
2020,7ndTONDDRFGiPnnhOzOXxq,La Nota,Manuel Turizo,La Nota,2020-10-08,2020,0,64,216.107,81,"reggaeton, pop urbano, latin, colombian pop",3.601783333333333,10.0,0,reggaeton
2020,38RIEav39FGi86jppxO0du,Ignorantes,Bad Bunny,YHLQMDLG,2020-02-29,2020,1,69,210.606,96,"reggaeton, trap latino, urbano latino, latin",3.5101,2.0,0,reggaeton
2020,55C0glNSvxJDCfgHwiCZb1,Mami,Ptazeta,Mami,2019-12-27,2019,0,49,189.493,53,,3.1582166666666667,12.0,1,unknown
2020,2rc7BkzO8qepMFAxHtOrXc,Blanco,J Balvin,Blanco,2019-11-15,2019,0,54,145.8,87,"reggaeton, latin",2.43,11.0,1,reggaeton
2020,1vNYb4aLINWNy0plIsLQeX,A Un Paso De La Luna,Ana Mena,bellodrama,2023-03-24,2023,0,55,169.677,69,,2.82795,3.0,-3,unknown
2020,6NfrH0ANGmgBXyxgV2PeXt,La Difícil,Bad Bunny,YHLQMDLG,2020-02-29,2020,1,72,163.084,96,"reggaeton, trap latino, urbano latino, latin",2.7180666666666666,2.0,0,reggaeton
2020,6N4ioa3XSbvjmwdVEERl8F,Nunca Estoy,C. Tangana,El Madrileño,2021-02-26,2021,0,66,162.493,72,,2.7082166666666665,2.0,-1,unknown
2020,7sKDftgGirHWTVFMtJoDoh,Djadja,Aya Nakamura,NAKAMURA,2018-11-02,2018,0,69,171.133,72,"french r&b, pop urbaine",2.8522166666666666,11.0,2,french r&b
2020,5Cbo7oz78gqkzV3EAM63VA,+,Aitana,+,2019-12-17,2019,0,55,219.367,76,,3.6561166666666667,12.0,1,unknown
2020,0Snbzbd74RLfL0i4nn1vU5,Favorito,Camilo,Favorito,2020-03-26,2020,0,59,211.613,78,"colombian pop, pop urbano",3.526883333333333,3.0,0,colombian pop
2020,4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,Jay Wheeler,Platonicos,2020-06-12,2020,0,77,219.048,75,reggaeton,3.6508,6.0,0,reggaeton
2020,3gD4J3RUHy4OUuZ3qAiaiG,Caramelo,Ozuna,Caramelo,2020-06-11,2020,0,61,217.546,86,"reggaeton, trap latino, latin, urbano latino",3.625766666666667,6.0,0,reggaeton
2020,3VPOZWtj8mM89IiRNygxgS,Se iluminaba,Fred De Palma,Uebe,2019-09-13,2019,0,56,174.291,59,,2.90485,9.0,1,unknown
2021,23E53f3C9SJ9MqBh1f6hEw,Juramento eterno de sal,Álvaro De Luna,Juramento eterno de sal,2020-11-05,2020,0,56,205.546,57,,3.4257666666666666,11.0,1,unknown
2021,5TMLavqGRKNxgzMBrVpC9R,Mon Amour - Remix,zzoilo,Mon Amour (Remix),2021-08-18,2021,0,76,179.94,58,latin pop,2.999,8.0,0,latin pop
2021,3SK45LddxlEkzI8OWO9Eyo,Ingobernable,C. Tangana,El Madrileño,2021-02-26,2021,0,68,187.053,72,,3.11755,2.0,0,unknown
2021,6Y46tOTRhkBamosyuWa6YX,LA FAMA,ROSALÍA,MOTOMAMI,2022-03-18,2022,0,77,188.121,87,latin,3.13535,3.0,-1,latin
2021,1g4cZvi0nLeeIycd0Rkljj,La Niña de la Escuela,Lola Indigo,La Niña,2021-07-01,2021,0,63,204.414,65,,3.4069,7.0,0,unknown
2021,1zxZ9yi8ddRPghXntx4U5Q,Magia,Alvaro Soler,Magia,2021-07-09,2021,0,53,191.339,64,,3.1889833333333333,7.0,0,unknown
2021,7wD6WAp1lowdxnvEfgyvNV,Clima Tropical,Dani Fernández,Clima Tropical,2021-04-23,2021,0,52,209.614,65,,3.4935666666666667,4.0,0,unknown
2021,4OwhwvKESFtuu06dTgct7i,Tiroteo - Remix,Marc Seguí,Tiroteo (Remix),2021-04-01,2021,0,84,321.555,68,,5.35925,4.0,0,unknown
2021,3CQDFLetMMxD5hzAnUk410,SHORTY QUE TE VAYA BN <3,Rels B,SHORTY QUE TE VAYA BN <3,2021-09-29,2021,0,68,219.681,82,"urbano latino, trap latino",3.66135,9.0,0,urbano latino
2021,5EjRxRZTIpJP1nOdowCFbZ,"Vuelve, Vuelve",David Bisbal,"Vuelve, Vuelve",2021-04-16,2021,0,48,167.741,69,"latin pop, villancicos",2.7956833333333333,4.0,0,latin pop
2021,5N5GaRpXYZl5ZKKU5a5LtH,Berlín,Aitana,Berlín,2021-09-17,2021,0,51,146.493,76,,2.44155,9.0,0,unknown
2021,4J2HLNTxiVxxs6kWgTIN43,Porfa no te vayas,Beret,Porfa no te vayas,2021-04-15,2021,0,62,209.712,69,,3.4952,4.0,0,unknown
2021,3z4XtoZVf8AOoR18Lnp7e1,Llueve sobre mojado,Pablo Alborán,Llueve sobre mojado,2021-10-15,2021,0,55,228.783,74,latin pop,3.81305,10.0,0,latin pop
2021,6Qi1MNFHCLo4bVsV14MOmz,Libertad,Nil Moliner,Libertad,2021-04-09,2021,0,53,218.079,60,,3.63465,4.0,0,unknown
2021,0NSLB3GCpO9SU69XH8jjiF,Un beso de improviso,Ana Mena,Un beso de improviso,2021-06-18,2021,0,50,171.194,69,,2.8532333333333333,6.0,0,unknown
2021,5xiAfKzE3mbxYbOkUZPR11,Ateo,C. Tangana,Ateo,2021-10-07,2021,0,61,239.925,72,,3.99875,10.0,0,unknown
2021,2mPIbHxd0GHe3Bt18O8csN,No me lo creo RMX,Nyno Vargas,El Efecto Nyno... Continuará,2021-06-11,2021,0,47,191.997,54,"flamenco, flamenco pop, flamenco urbano",3.19995,6.0,0,flamenco
2021,6ynErSDSlxqsxg0D3LJ8sK,Flamenco y Bachata,Daviles de Novelda,Flamenco y Bachata,2021-02-14,2021,0,59,191.333,58,"flamenco, flamenco urbano, flamenco pop",3.1888833333333335,2.0,0,flamenco
2021,4OF2droYNgQ3KnFvjnSYpj,No Me Basta,India Martinez,No Me Basta,2021-03-26,2021,0,44,162.431,62,"flamenco, flamenco pop",2.7071833333333335,3.0,0,flamenco
2021,0z5yLgBmAtaylDYrgwzlpH,Amapolas,Leo Rizzi,Amapolas,2021-07-09,2021,0,72,205.716,61,,3.4286,7.0,0,unknown
2021,0RYDPGXliFYXfRgs4mj7Ka,Yo Invito,Amaia,Yo Invito,2021-09-30,2021,0,32,191.114,59,,3.185233333333333,9.0,0,unknown
2021,1yCpJ5qmyM9UK7MXQCAyHh,Voy a quedarme,Blas Cantó,Voy a quedarme,2021-02-10,2021,0,33,182.807,47,,3.0467833333333334,2.0,0,unknown
2021,3UxGgpu6AyN1kclIR50dLw,La Llorería,Veintiuno,La Llorería,2021-10-22,2021,0,32,224.829,52,indie,3.74715,10.0,0,indie
2021,5ddFjrPG8NgQQ6xlOQIVd2,Tú Me Dejaste De Querer,C. Tangana,El Madrileño,2021-02-26,2021,0,72,198.493,72,,3.3082166666666666,2.0,0,unknown
2021,7EhsLYnPhg0vo4aRYCpZT5,Se Me Va,Danny Romero,Se Me Va,2021-01-15,2021,0,31,189.133,48,,3.1522166666666664,1.0,0,unknown
2021,3nfICwo20uiFdEGzgNUSrG,Formentera,Aitana,Formentera,2021-12-02,2021,0,60,207.333,76,,3.45555,12.0,0,unknown
2021,7Dx6tJAJybfHskt235inEh,El mejor de tus errores (feat. Alice Wonder),Rayden,Homónimo,2021-03-19,2021,0,41,209.683,49,,3.4947166666666667,3.0,0,unknown
2021,04P2XWDwGmKyEOJ701DRQg,CAMALEÓN,Belén Aguilera,SUPERPOP,2022-01-28,2022,0,32,175.73,53,,2.9288333333333334,1.0,-1,unknown
2021,4nVuhPrmtIO1m2hRrtxBlI,INMORTALES,Funzo & Baby Loud,INMORTALES,2021-09-23,2021,1,46,192.5,53,,3.2083333333333335,9.0,0,unknown
2021,5lFSvyRAeG0asgqBuM5MQW,Ella,El Bobe,Ella,2021-03-31,2021,1,53,165.007,52,drill,2.7501166666666665,3.0,0,drill
2021,4Ws1SBzrc8MgbtxVyXFfyP,Dos Días al Mes,Hens,Hensito,2021-05-21,2021,0,50,170.322,52,,2.8387,5.0,0,unknown
2021,2Axl1WYCNa8oOlzhW86cKC,Mándame un Audio,Fresquito,Mándame un Audio,2021-02-17,2021,0,38,206.986,36,,3.4497666666666666,2.0,0,unknown
2021,3G4sSV2TLD2Xv15mmVyRVU,Secreto a Voces,Malú,Secreto a Voces,2021-06-02,2021,0,26,207.016,60,"flamenco pop, flamenco",3.450266666666667,6.0,0,flamenco pop
2021,5Q27cpHUDQPttnB0xH7oBh,Perra,Rigoberta Bandini,Perra,2021-01-22,2021,0,42,217.8,54,,3.63,1.0,0,unknown
2021,4gWuzW7JABa0RVuIO8Hlo7,Tranquilísimo,Israel B,Tranquilísimo,2021-07-22,2021,0,51,143.179,53,,2.3863166666666666,7.0,0,unknown
2021,4fSIb4hdOQ151TILNsSEaF,Todo De Ti,Rauw Alejandro,Todo De Ti,2021-05-20,2021,1,72,199.604,89,"reggaeton, urbano latino, trap latino, latin",3.3267333333333333,5.0,0,reggaeton
2021,2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,2020,0,77,203.2,96,"reggaeton, trap latino, urbano latino, latin",3.3866666666666667,11.0,1,reggaeton
2021,1wPAOYQJcGSqvXkqcQHExr,Solo,Omar Montes,Solo,2021-01-29,2021,0,48,204.043,65,"flamenco, flamenco urbano, flamenco pop",3.400716666666667,1.0,0,flamenco
2021,0T71AvVXY4RB65tvdIyzdO,SloMo,Chanel,SloMo,2021-12-24,2021,0,54,176.285,50,bachata,2.938083333333333,12.0,0,bachata
2021,4knc1Fp3kbuq8bH2byOvLu,Índigo,Camilo,Índigo,2021-10-13,2021,0,64,214.933,78,"colombian pop, pop urbano",3.5822166666666666,10.0,0,colombian pop
2021,2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra,Pareja Del Año,2021-04-16,2021,0,69,195.053,78,"colombian pop, reggaeton",3.2508833333333333,4.0,0,colombian pop
2021,42lpuSQmnLUM1ZXJVzIVOi,KESI,Camilo,Mis Manos,2021-03-04,2021,0,60,177.255,78,"colombian pop, pop urbano",2.95425,3.0,0,colombian pop
2021,0cOa970mzTWAxKtltpkpLc,Miénteme,TINI,Miénteme,2021-04-29,2021,0,68,165.275,78,latin pop,2.754583333333333,4.0,0,latin pop
2021,7EbZqc1rELPFw89Y4uhpYK,10 Minutos,Miki Núñez,10 Minutos,2022-01-28,2022,0,34,163.593,44,,2.72655,1.0,-1,unknown
2021,0khVEzctbwmqLvOpg1ecbg,Ay Mamá,Rigoberta Bandini,Ay Mamá,2021-12-23,2021,0,50,181.12,54,,3.018666666666667,12.0,0,unknown
2021,5gEUDNQvoQjdjklrwPdGwD,Párteme La Cara,C. Tangana,El Madrileño,2021-02-26,2021,0,64,167.866,72,,2.7977666666666665,2.0,0,unknown
2021,478g4LSkyMB1PMkVOVmIaE,LOCATION,KAROL G,KG0516,2021-03-26,2021,1,55,263.013,88,"reggaeton, latin, urbano latino",4.38355,3.0,0,reggaeton
2021,2K1CQMoG2Dy5nmeOYnhoi8,Poblado - Remix,J Balvin,JOSE,2021-09-10,2021,0,62,392.866,87,"reggaeton, latin",6.547766666666667,9.0,0,reggaeton
2021,5ZULALImTm80tzUbYQYM9d,Dance Monkey,Tones And I,The Kids Are Coming,2019-08-29,2019,0,67,209.438,70,,3.4906333333333333,8.0,2,unknown
2021,49iOVtExuJU9faigS2JRUf,Beba Qué Quieres Que Haga,Omar Montes,Beba Qué Quieres Que Haga,2021-08-05,2021,0,50,178.263,65,"flamenco, flamenco urbano, flamenco pop",2.97105,8.0,0,flamenco
2021,5vQwugZBbpQxqe5H0GN3AY,Anda Suelta,Chema Rivas,Anda Suelta,2021-03-12,2021,0,43,189.653,45,flamenco urbano,3.1608833333333335,3.0,0,flamenco urbano
2021,5D9dEZU0NvUlZfnHMGPCxr,Mon Amour,zzoilo,Mon Amour,2020-12-30,2020,0,52,173.836,58,latin pop,2.897266666666667,12.0,1,latin pop
2021,6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,The Business,2020-09-16,2020,0,74,164.0,80,"edm, trance, big room",2.7333333333333334,9.0,1,edm
2021,68mrW6gXHgupgSiDHgaDi5,Polvo,Nicky Jam,Polvo,2020-11-20,2020,0,57,211.13,82,"reggaeton, latin",3.5188333333333333,11.0,1,reggaeton
2021,0JAZWvvqttGFm4UMDsPQXC,Despeinada,Ozuna,ENOC,2020-09-04,2020,0,74,224.186,86,"reggaeton, trap latino, latin, urbano latino",3.7364333333333333,9.0,1,reggaeton
2021,5iF33sXejXwfTuidVHMll0,Canción Bonita,Carlos Vives,Canción Bonita,2021-04-13,2021,0,63,169.559,73,"colombian pop, vallenato, latin, latin pop",2.8259833333333333,4.0,0,colombian pop
2021,40tFJtuES1da2fg0OurUdI,Eso Que Tú Me Das,Jarabe De Palo,Tragas o Escupes,2020-05-26,2020,0,59,214.553,68,"rock en español, latin rock, latin alternative",3.5758833333333335,5.0,1,rock en español
2021,4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,Jay Wheeler,Platonicos,2020-06-12,2020,0,77,219.048,75,reggaeton,3.6508,6.0,1,reggaeton
2021,70uX4beGHc1nQikXveOknp,Mala Costumbre,Manuel Turizo,Mala Costumbre,2021-01-07,2021,0,59,230.728,81,"reggaeton, pop urbano, latin, colombian pop",3.845466666666667,1.0,0,reggaeton
2021,4loQgPwJHocL3dFwLfjb1J,Reloj,Rauw Alejandro,Afrodisíaco,2020-11-13,2020,1,74,231.594,89,"reggaeton, urbano latino, trap latino, latin",3.8599,11.0,1,reggaeton
2021,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,SOUR,2021-05-21,2021,1,82,178.146,85,,2.9691,5.0,0,unknown
2021,43qcs9NpJhDxtG91zxFkj7,Fiel - Remix,Wisin,Fiel (Remix),2021-06-15,2021,1,63,349.546,76,"reggaeton, latin",5.8257666666666665,6.0,0,reggaeton
2021,6KEb17S00Inf0v1qYDgUAj,Malbec,Duki,Desde el Fin del Mundo,2021-04-22,2021,1,66,175.89,80,"argentine trap, trap, trap latino",2.9315,4.0,0,argentine trap
2021,5cpJFiNwYyWwFLH0V6B3N8,Del Mar,Ozuna,ENOC,2020-09-04,2020,1,66,214.506,86,"reggaeton, trap latino, latin, urbano latino",3.5751,9.0,1,reggaeton
2021,4bF2y8rR7GUjrd5LNEvej3,París,Ingratax,París,2021-07-09,2021,0,60,151.428,53,,2.5238,7.0,0,unknown
2021,78SeXVRJ7KCqVmOwTiFjnI,"Nathy Peluso: Bzrp Music Sessions, Vol. 36/66",Bizarrap,"Nathy Peluso: Bzrp Music Sessions, Vol. 36/66",2020-11-27,2020,0,65,171.215,80,"argentine trap, trap latino, urbano latino",2.8535833333333334,11.0,1,argentine trap
2021,2KcNrONbZ0hvBPjvrDO2tx,ALMAS GEMELAS,Myke Towers,ALMAS GEMELAS,2021-07-22,2021,0,76,235.411,86,"reggaeton, trap latino, urbano latino",3.9235166666666665,7.0,0,reggaeton
2021,6qraVL4IJaIj0IuEexYJNa,Explícito,Myke Towers,Para Mi Ex,2020-12-15,2020,1,64,195.066,86,"reggaeton, trap latino, urbano latino",3.2511,12.0,1,reggaeton
2021,1q0PYXTbDsirp2l74ng6pn,In Da Getto,J Balvin,JOSE,2021-09-10,2021,0,68,130.666,87,"reggaeton, latin",2.177766666666667,9.0,0,reggaeton
2021,4DoEHKWh8k6vYDleECQkJx,Los Tontos,C. Tangana,El Madrileño,2021-02-26,2021,0,59,192.786,72,,3.2131,2.0,0,unknown
2021,1LXb70u8SLsvBAPWHMCTMe,Machu Picchu,Camilo,Machu Picchu,2021-03-01,2021,0,61,179.004,78,"colombian pop, pop urbano",2.9834,3.0,0,colombian pop
2021,6c32C8T3KlXrbvWSoD5aON,EXPERIMENTO,Myke Towers,EXPERIMENTO,2021-09-23,2021,1,69,222.728,86,"reggaeton, trap latino, urbano latino",3.7121333333333335,9.0,0,reggaeton
2021,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,Chosen,2017-12-08,2017,0,84,211.56,77,,3.526,12.0,4,unknown
2021,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,Justice,2021-03-19,2021,1,80,198.081,92,,3.30135,3.0,0,unknown
2021,4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,NATTI NATASHA,Ram Pam Pam,2021-04-20,2021,1,59,200.785,72,"reggaeton, latin, urbano latino, bachata",3.346416666666667,4.0,0,reggaeton
2021,3GaGWoU1KfVqgl7vnRHP55,Demasiadas Mujeres,C. Tangana,El Madrileño,2021-02-26,2021,0,72,153.96,72,,2.566,2.0,0,unknown
2021,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI,STAY (with Justin Bieber),2021-07-09,2021,1,80,141.805,80,,2.3634166666666667,7.0,0,unknown
2021,4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],2021-01-15,2021,0,76,169.153,62,house,2.8192166666666667,1.0,0,house
2021,03LfOYi0icz4souspZVVhq,"Nicky Jam: Bzrp Music Sessions, Vol. 41/66",Bizarrap,"Nicky Jam: Bzrp Music Sessions, Vol. 41/66",2021-06-30,2021,1,65,158.086,80,"argentine trap, trap latino, urbano latino",2.6347666666666667,6.0,0,argentine trap
2021,1CMPYloogotoC6z9n9wdQT,Diablita Remix,Fabbio,Diablita Remix,2021-07-09,2021,1,45,202.191,46,"flamenco urbano, flamenco",3.36985,7.0,0,flamenco urbano
2021,5wANPM4fQCJwkGd4rN57mH,drivers license,Olivia Rodrigo,SOUR,2021-05-21,2021,1,85,242.013,85,,4.03355,5.0,0,unknown
2021,2mM3gZ0BbPwPPMelbA8vgt,No Te Enamores - Remix,Milly,No Te Enamores (Remix),2020-11-20,2020,1,59,289.933,47,reggaeton,4.832216666666667,11.0,1,reggaeton
2021,5u7twkeask1VIyDeNTElSU,Sal y Perrea,Sech,42,2021-04-15,2021,0,61,216.51,79,"reggaeton, urbano latino",3.6085,4.0,0,reggaeton
2021,21N4Buj4xsyLb218lYle61,Chica Ideal,Sebastian Yatra,Chica Ideal,2020-10-16,2020,0,62,183.24,78,"colombian pop, reggaeton",3.054,10.0,1,colombian pop
2021,7ndTONDDRFGiPnnhOzOXxq,La Nota,Manuel Turizo,La Nota,2020-10-08,2020,0,64,216.107,81,"reggaeton, pop urbano, latin, colombian pop",3.601783333333333,10.0,1,reggaeton
2021,7MXgrcOQAJ5VwSNUL0lDd3,Blinding Lights (with ROSALÍA) - Remix,The Weeknd,Blinding Lights (Remix),2020-12-04,2020,0,62,216.123,94,,3.60205,12.0,1,unknown
2021,78QcVmzxS0wIwuC2rpAauI,2/Catorce,Rauw Alejandro,VICE VERSA,2021-12-10,2021,1,69,205.714,89,"reggaeton, urbano latino, trap latino, latin",3.4285666666666668,12.0,0,reggaeton
2021,3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi,Boza,Más Negro Que Rojo,2020-07-31,2020,0,79,186.133,69,"reggaeton, urbano latino, latin afrobeats, pop urbano",3.1022166666666666,7.0,1,reggaeton
2021,1vNYb4aLINWNy0plIsLQeX,A Un Paso De La Luna,Ana Mena,bellodrama,2023-03-24,2023,0,55,169.677,69,,2.82795,3.0,-2,unknown
2021,1xK1Gg9SxG8fy2Ya373oqb,Bandido,Myke Towers,Bandido,2020-12-10,2020,0,69,232.853,86,"reggaeton, trap latino, urbano latino",3.8808833333333332,12.0,1,reggaeton
2021,2TksvaRivgAEj780DgRB73,911,Sech,911,2021-02-05,2021,1,58,215.891,79,"reggaeton, urbano latino",3.5981833333333335,2.0,0,reggaeton
2021,37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,Save Your Tears (Remix),2021-04-23,2021,0,78,191.013,94,,3.18355,4.0,0,unknown
2021,1yoMvmasuxZfqHEipJhRbp,Hawái,Maluma,PAPI JUANCHO,2020-08-21,2020,0,79,199.112,84,"reggaeton, latin, urbano latino",3.3185333333333333,8.0,1,reggaeton
2021,6Et5KimMg3IXwD6lJPGmQw,Me Fije,Alex Rose,Me Fije,2021-03-18,2021,1,59,202.32,70,"trap latino, reggaeton, urbano latino",3.372,3.0,0,trap latino
2021,5RAIMjdrCEjpjaR5tBATXU,Aloha,Maluma,"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,2021,0,71,241.659,84,"reggaeton, latin, urbano latino",4.02765,3.0,0,reggaeton
2022,5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,ROSALÍA,DESPECHÁ,2022-07-28,2022,1,72,157.017,87,latin,2.61695,7.0,0,latin
2022,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52/66",Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52/66",2022-07-06,2022,0,81,198.937,80,"argentine trap, trap latino, urbano latino",3.3156166666666667,7.0,0,argentine trap
2022,5R2hNuiiwnKVAUNktF9j2Y,mariposas,sangiovanni,mariposas,2022-06-02,2022,0,61,154.0,50,,2.566666666666667,6.0,0,unknown
2022,0EpdLuptraYGFZ6J7HNSLc,LAS 12,Ana Mena,LAS 12,2022-06-17,2022,0,60,165.23,69,,2.753833333333333,6.0,0,unknown
2022,7rbhAG5BdshS9YJ86J2Dd7,SIN SEÑAL,Quevedo,DONDE QUIERO ESTAR,2023-01-20,2023,0,69,185.084,82,,3.0847333333333333,1.0,-1,unknown
2022,5mcYWxQAAlqGAhEPqVMMR5,En El Coche,Aitana,En El Coche,2022-03-31,2022,0,52,125.08,76,,2.0846666666666667,3.0,0,unknown
2022,71J4vM6OnOl9Bs99CaS2dq,Dile a los demás,Dani Fernández,Entre las dudas y el azar,2022-02-18,2022,0,60,209.925,65,,3.49875,2.0,0,unknown
2022,7dT6ccDqmMHvz5C0d8iUND,Quiero Decirte,Abraham Mateo,Quiero Decirte,2022-05-12,2022,0,80,222.348,69,,3.7058,5.0,0,unknown
2022,2FYGZDfsAnNsrm1gVbyKnG,SAOKO,ROSALÍA,MOTOMAMI,2022-03-18,2022,1,68,137.533,87,latin,2.2922166666666666,3.0,0,latin
2022,4iGnpp1h0i33lpoP42Y8Jt,Quieres,Aitana,Quieres,2022-07-21,2022,0,60,213.666,76,,3.5611,7.0,0,unknown
2022,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,2022-05-06,2022,1,84,243.716,96,"reggaeton, trap latino, urbano latino, latin",4.061933333333333,5.0,0,reggaeton
2022,3fjN3y5x4hN53rykAN2LHQ,cómo dormiste?,Rels B,cómo dormiste?,2022-08-04,2022,1,75,112.572,82,"urbano latino, trap latino",1.8762,8.0,0,urbano latino
2022,3W0MB3ywFw60BC393dzJ5C,ANTAGONISTA,Belén Aguilera,ANTAGONISTA,2022-05-27,2022,0,41,132.6,53,,2.21,5.0,0,unknown
2022,0Be7sopyKMv8Y8npsUkax2,Tacones Rojos,Sebastian Yatra,Tacones Rojos,2021-10-22,2021,0,69,189.32,78,"colombian pop, reggaeton",3.1553333333333335,10.0,1,colombian pop
2022,3sunz9cdyI0xZI5Om6dHO8,Los niños del parque,Walls,Los Niños del Parque,2022-03-18,2022,0,41,197.217,58,,3.28695,3.0,0,unknown
2022,5tQ0WNliZPouHDIzP66l9I,El día menos pensado,Beret,Resiliencia,2022-11-11,2022,0,63,224.675,69,,3.7445833333333334,11.0,0,unknown
2022,3Ne5uYDFzHEFYAPbaBMIck,AUTOMÁTICO,Maria Becerra,AUTOMÁTICO,2022-09-08,2022,0,57,175.317,77,argentine trap,2.92195,9.0,0,argentine trap
2022,5ww2BF9slyYgNOk37BlC4u,La Bachata,Manuel Turizo,La Bachata,2022-05-26,2022,0,78,162.637,81,"reggaeton, pop urbano, latin, colombian pop",2.7106166666666667,5.0,0,reggaeton
2022,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Bad Bunny,Un Verano Sin Ti,2022-05-06,2022,0,82,258.298,96,"reggaeton, trap latino, urbano latino, latin",4.304966666666667,5.0,0,reggaeton
2022,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,Bad Bunny,Un Verano Sin Ti,2022-05-06,2022,1,82,178.567,96,"reggaeton, trap latino, urbano latino, latin",2.9761166666666665,5.0,0,reggaeton
2022,0Bv7O6fmZk3GrNQFYJaXPn,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",La Pantera,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",2022-01-14,2022,1,65,413.11,67,,6.885166666666667,1.0,0,unknown
2022,41oY4WCTj5kccfesTVFnvN,Tarot,Bad Bunny,Un Verano Sin Ti,2022-05-06,2022,1,78,237.894,96,"reggaeton, trap latino, urbano latino, latin",3.9649,5.0,0,reggaeton
2022,74xJ93SJIeY3yunnJ3lbGm,Calle de la Llorería,Rayden,Calle de la Llorería,2021-12-20,2021,0,35,180.0,49,,3.0,12.0,1,unknown
2022,6hpxFeXdcn1cvjtxXc7NSD,AN1MAL,Lola Indigo,AN1MAL,2022-06-02,2022,0,35,163.893,65,,2.73155,6.0,0,unknown
